match_id,blue_win,blue_champ_1,blue_item_1_0,blue_item_1_1,blue_item_1_2,blue_item_1_3,blue_item_1_4,blue_item_1_5,blue_item_1_6,blue_champ_2,blue_item_2_0,blue_item_2_1,blue_item_2_2,blue_item_2_3,blue_item_2_4,blue_item_2_5,blue_item_2_6,blue_champ_3,blue_item_3_0,blue_item_3_1,blue_item_3_2,blue_item_3_3,blue_item_3_4,blue_item_3_5,blue_item_3_6,blue_champ_4,blue_item_4_0,blue_item_4_1,blue_item_4_2,blue_item_4_3,blue_item_4_4,blue_item_4_5,blue_item_4_6,blue_champ_5,blue_item_5_0,blue_item_5_1,blue_item_5_2,blue_item_5_3,blue_item_5_4,blue_item_5_5,blue_item_5_6,red_champ_1,red_item_1_0,red_item_1_1,red_item_1_2,red_item_1_3,red_item_1_4,red_item_1_5,red_item_1_6,red_champ_2,red_item_2_0,red_item_2_1,red_item_2_2,red_item_2_3,red_item_2_4,red_item_2_5,red_item_2_6,red_champ_3,red_item_3_0,red_item_3_1,red_item_3_2,red_item_3_3,red_item_3_4,red_item_3_5,red_item_3_6,red_champ_4,red_item_4_0,red_item_4_1,red_item_4_2,red_item_4_3,red_item_4_4,red_item_4_5,red_item_4_6,red_champ_5,red_item_5_0,red_item_5_1,red_item_5_2,red_item_5_3,red_item_5_4,red_item_5_5,red_item_5_6
EUW1_7649845972,0,6,3071,3111,3053,1011,1057,1031,3340,107,6698,3142,3033,2021,1036,3158,3364,127,0,3157,0,4645,3118,3020,3340,51,3172,6676,3031,3035,3094,6670,3340,60,1058,2420,3877,4646,4645,3176,3364,79,1058,4645,3152,3040,1056,3111,3340,154,2502,3158,3068,3065,1028,1029,3340,103,3118,3158,4628,3089,3041,3102,3364,202,1055,6676,3031,3036,3094,3009,3363,267,3870,4005,3107,6617,0,3158,3364
EUW1_7662236516,1,24,1055,3047,3181,6610,3078,1058,3340,121,6698,3142,3171,3134,1036,1028,3364,800,1056,4645,0,3175,2503,6653,3363,22,1055,3006,6672,3031,3086,1042,3340,12,0,3869,3107,3190,3050,3174,3364,86,1054,6631,3009,3033,3046,1036,3340,234,3047,3078,6676,6673,3035,6670,3340,55,1082,2031,3100,4645,1001,3089,3340,901,1055,3508,3009,3031,6670,3035,3340,35,3158,2503,3871,3118,3108,3108,3364
EUW1_7662212597,1,904,1083,6610,0,3078,0,3111,3340,234,6673,3078,6676,3047,0,0,3340,38,1056,3118,1001,3003,1052,0,3340,21,1055,3142,3009,6676,1037,0,3363,3,3869,2031,3075,3047,0,0,3364,517,3152,4645,3158,1058,0,1082,3340,200,6631,3133,6672,3047,2019,1037,3364,516,3076,6664,2055,3047,1031,1028,3363,51,1055,6676,3031,3006,3035,0,3363,78,3047,3109,3869,3067,1033,0,3364
EUW1_7662168317,0,114,6609,3047,6692,3074,1033,0,3340,36,3009,3084,3748,3742,3075,3083,3340,84,2421,3152,3020,4645,4646,3916,3364,145,3006,6672,3157,3124,3302,3089,3340,111,3869,3111,3190,3075,2504,1029,3364,67,1043,0,3124,3153,3170,3091,3340,106,3742,6675,3174,3211,4629,1028,3363,875,3053,3173,2501,3071,6631,1028,3364,50,3116,3174,3157,3118,4633,3105,3340,80,3877,6692,3174,3071,3153,0,3364
EUW1_7662131848,0,86,1028,6631,1028,1036,3071,3047,3340,48,3174,3153,3078,3076,1028,1031,3340,166,3087,3031,3013,6676,6670,1036,3363,115,3040,3175,6655,3108,3108,1026,3340,800,3871,6655,3175,6653,1052,1052,3364,110,3124,2021,3073,3047,3302,1037,3340,121,6701,3158,3142,3033,3814,1036,3364,3,1056,6664,3111,4633,3075,1052,3340,236,1055,3508,3111,6675,3031,1018,3340,267,6617,4005,3870,3504,2022,3158,3364
EUW1_7662053878,1,54,3047,3068,3075,3082,1027,1056,3340,234,6676,3078,3047,1036,1037,0,3340,50,1056,3171,1026,2503,6653,1011,3364,29,1055,1083,3032,3172,3031,3085,3340,350,6617,2065,3870,3504,1004,0,3364,19,1055,3153,3111,3155,1036,2022,3340,121,3142,1036,6701,3158,3133,1036,3364,38,3070,6657,3118,3020,3108,0,3340,202,1055,2031,6676,3009,1038,1037,3363,235,3877,3071,3144,3086,0,3009,3364
EUW1_7661972538,0,58,1054,3047,3053,1036,3071,1029,3340,245,3100,3115,3020,1058,0,0,3364,13,6657,1058,3040,1058,0,3020,3363,222,1055,3032,3006,3085,3031,1018,3363,117,3870,3504,6617,3158,3067,1004,3364,875,1055,3047,3071,6631,2501,1028,3340,234,3078,6676,3047,6673,3036,1036,3340,90,1058,2503,3020,6653,1082,3116,3363,236,1055,6675,3158,1037,3508,0,3340,267,3870,3113,4005,3170,0,1004,3364
EUW1_7661869875,1,887,4645,3115,3047,4633,3089,4630,3340,234,6676,3078,3047,6673,3026,3036,3340,131,3157,3089,4645,3020,4646,3135,3363,21,3072,6676,6696,3031,3036,3026,3340,50,3869,3116,3157,3047,6653,1031,3364,41,3078,6676,3031,3036,6675,6696,3363,32,3068,8020,3173,6653,3065,3075,3364,246,6698,6701,3156,6694,3171,6695,3364,15,3172,3031,3508,6675,3033,3026,3363,235,3071,3877,3179,3031,3094,3170,3364
EUW1_7661640895,1,8,3152,3089,3171,3041,3135,0,3340,234,3078,6676,3047,6673,0,0,3340,134,1056,6655,4645,3020,4630,1026,3363,804,1055,6672,3172,3085,1018,0,3363,267,4005,3107,3870,0,0,3158,3364,157,1018,3123,3006,3153,1037,0,3340,98,1057,1028,3111,3066,6664,3084,3364,127,1056,3118,4645,3020,1052,0,3340,901,3161,3508,3158,3094,0,0,3340,412,3190,3876,3111,3050,1028,1033,3364
EUW1_7661505756,1,157,3031,3006,3153,6673,3091,0,3363,20,3110,3068,3173,3211,0,0,3340,101,4628,6655,4645,3175,0,0,3340,498,3172,3508,1038,6675,1037,0,3340,25,3114,3871,3157,3171,4005,3067,3364,27,1056,3009,3116,6653,3066,1031,3340,254,6610,3111,3078,3071,0,0,3340,105,3100,3157,3020,3145,3041,0,3340,145,3115,6672,3006,3124,3302,0,3363,111,3107,3047,3869,3076,1031,1028,3364
EUW1_7661434233,0,516,1054,3068,3083,3111,0,0,3340,131,4633,6653,0,3020,1033,1028,3340,55,1054,3153,3111,6672,1036,1036,3340,804,3046,6672,1037,1038,3006,1018,3363,1,2055,3020,3871,3116,1052,3118,3364,86,1031,6631,3046,3161,3172,3066,3340,35,3089,3175,4645,3041,0,0,3364,34,3020,6657,3147,3118,0,0,3340,51,3031,6676,3006,3094,1036,1036,3363,26,3871,4005,3158,2055,2065,3113,3364
EUW1_7661200680,0,122,3047,3742,3078,2504,1028,0,3340,904,6610,3078,3047,6333,0,0,3340,99,1056,2421,3020,4645,6655,1052,3340,804,3046,6672,3006,3036,3031,1037,3340,22,3871,3118,1001,1037,6653,6696,3364,133,6698,1018,3814,6676,3176,3035,3364,56,6631,2055,3171,6696,3073,1053,3363,800,3135,3089,3157,3171,6655,4628,3363,429,3085,3172,3153,3124,1036,0,3340,80,3877,6610,3174,3044,0,0,3364
EUW1_7661171675,1,133,6698,1055,2031,3010,1037,1018,3340,254,0,3078,3111,2021,1028,1036,3340,800,1056,2055,1058,3158,2503,4628,3363,498,1055,3032,3006,1038,0,0,3340,412,3067,2031,3876,1033,3010,1029,3364,50,1056,3110,3111,1052,0,0,3340,120,6692,3158,1102,0,0,0,3364,38,1054,2031,3803,3111,3070,0,3340,222,1001,3032,1055,1042,1042,0,3340,902,3866,6620,1001,2055,0,0,3364
EUW1_7661123438,1,48,3170,3074,3076,3057,3153,3053,3340,62,2422,3078,6610,3071,3123,2055,3340,103,1056,3118,4628,3175,3916,1052,3340,202,3170,3142,1037,6676,1038,0,3363,800,3871,3916,3175,2503,1082,3802,3364,875,1055,3123,6610,3047,2501,1037,3340,517,4633,3041,3152,3020,1058,0,3340,16,6617,3107,2022,3113,3070,3158,3340,22,1055,6672,3006,3046,3072,3123,3340,902,3870,6620,3158,3504,0,0,3364
EUW1_7660843035,1,86,1055,3161,6631,3172,3071,0,3340,141,3161,6699,3173,3071,6333,1036,3364,131,3111,3157,1058,1082,4646,1058,3340,51,0,6670,3006,6676,3031,1055,3363,43,3871,3107,3171,6617,1026,1004,3364,58,1055,3071,3047,6692,3053,2019,3364,517,4633,3020,3152,3041,0,0,3340,112,1056,2503,3020,6653,3916,0,3340,21,1055,3072,6676,3009,1038,1037,3363,40,3870,3009,6617,3114,3067,0,3364
EUW1_7660833497,0,875,3161,6631,3071,2501,3047,2021,3340,5,3111,6610,3071,0,3153,0,3364,800,3157,2503,4645,0,1052,3020,3340,51,1055,3031,3094,3036,3006,6676,3363,412,3009,3190,3107,3876,3067,2055,3364,122,6631,3742,3174,3053,1029,1029,3340,254,6610,3047,3078,3071,3053,1036,3340,103,4645,3118,2420,4628,3171,0,3340,29,3157,3115,3171,3089,1058,3041,3363,161,3871,6655,3175,4645,4628,0,3364
EUW1_7660788328,1,98,3748,1054,3174,3084,1029,0,3340,517,4633,3020,3152,3041,1058,1058,3340,136,6653,2503,3175,3116,0,0,3340,804,6672,3085,1055,3172,1038,1037,3363,44,3174,3504,3877,4401,0,0,3364,54,3110,3068,3111,3211,2055,1033,3340,141,3111,3071,6699,1037,1028,0,3364,161,1056,6655,4645,3020,3108,2022,3340,145,6672,3124,3006,3046,1037,1055,3363,117,3870,3158,2065,3114,1052,0,3364
EUW1_7660769699,0,114,3078,3047,3074,1055,0,0,3340,238,6692,3158,6694,2020,1036,2055,3340,245,1056,3020,1082,3152,3100,1052,3340,221,1038,3032,3085,3006,1018,1037,3340,37,3870,3158,0,6620,4642,1004,3364,23,6698,3172,3031,3046,0,0,3340,36,3742,3084,3077,1011,3170,0,3340,157,3172,6673,3153,1018,1037,1055,3364,145,6672,1029,1055,3172,3124,3115,3363,117,1082,3504,3870,3107,3171,6617,3364
EUW1_7660724144,1,904,3133,3047,3078,6610,3053,2019,3340,234,6676,3078,3047,6673,3036,1036,3340,126,3142,3161,6694,3042,3814,3047,3364,50,3116,6653,3047,2503,4645,2055,3363,16,3870,3107,3158,6617,1011,1011,3364,114,3074,3123,3078,3174,6333,1011,3340,131,0,3152,3157,3173,3916,6653,3364,166,3036,3087,6676,3176,3031,3094,3340,145,6672,3115,3172,3124,1052,1052,3340,902,6617,3916,3158,3870,6620,3067,3364
EUW1_7660682245,0,887,1056,3115,3089,3047,4645,3108,3340,950,3161,6692,3047,6694,3134,0,3364,134,2055,4645,1058,6655,3175,1058,3340,236,6675,3031,6672,3172,1036,1036,3340,147,3870,2503,2420,3171,4628,3070,3364,266,1054,1036,6692,3156,6610,3111,3340,254,6610,3078,3111,3071,3053,3133,3340,1,3089,3118,4645,3020,4646,1052,3340,202,1055,6676,3009,3031,3094,6670,3340,555,3877,3142,3009,6696,3134,3179,3364
EUW1_7660627276,1,86,6631,1054,3006,3046,3161,3071,3363,266,6610,6699,6694,3047,3161,0,3340,31,3152,3075,3009,4633,2502,1058,3340,29,3115,3175,4645,3089,3135,0,3340,40,3504,6617,3870,6616,3171,3114,3364,875,3053,6631,2501,3047,1028,0,3340,19,3153,3009,2021,3748,1037,3156,3364,134,1056,2503,3020,4629,3089,1052,3340,81,3042,3161,3078,3158,3133,1036,3340,37,3870,3070,6620,3158,6617,3802,3364
EUW1_7662220638,0,223,6664,1057,3084,3111,3075,3110,3340,19,3153,6631,3006,3075,3065,3742,3364,245,3089,3100,3020,3115,1026,0,3340,51,6676,3006,3031,3094,3036,3026,3340,22,3118,3158,3871,4629,4628,0,3364,14,1031,3748,1011,3084,2501,3173,3340,234,6676,2019,6672,3173,6673,3036,3364,45,3135,3157,3175,3040,3089,6657,3340,21,3033,3072,3170,3031,6676,3094,3363,142,3871,6655,4645,3175,4628,0,3364
EUW1_7662182811,1,904,2021,6631,3174,6610,0,0,3340,234,3173,6672,6676,6673,1018,0,3364,45,3157,6657,3175,3089,3040,1052,3340,21,3072,3031,3036,6676,3094,3170,3363,412,3190,3869,3107,3109,3170,0,3364,106,4633,3110,6675,3065,1028,3158,3340,107,3142,6698,6694,6701,3158,0,3364,777,3153,3031,3033,3006,0,1054,3340,18,3032,3006,6676,3031,3072,1042,3363,63,6653,3116,3871,3020,3802,2508,3364
EUW1_7662126372,1,8,3135,4628,3171,3089,4645,0,3340,24,6610,3157,3173,3078,2021,1037,3340,55,3089,3100,3175,4645,3135,3102,3364,21,3172,3031,3142,3094,3036,6676,3363,412,3876,3190,3107,3050,3170,4638,3364,799,6692,6609,3161,2019,1036,3111,3340,517,4633,3157,3089,3020,3152,1058,3364,103,3157,3165,4645,3020,3118,4628,3364,51,3144,3006,3032,3031,3036,3086,3363,99,3871,6655,3020,4645,3089,3108,3364
EUW1_7662075492,0,19,6631,1055,3153,3047,3065,0,3340,517,4633,3157,3020,1052,3152,3089,3340,103,1056,2055,4628,1029,3118,3020,3340,145,3302,6672,3006,1053,2055,3179,3363,89,3869,3190,3107,3047,3076,1031,3364,36,3075,3047,3084,3083,0,0,3340,56,3073,6631,3173,3076,3053,0,3364,131,1056,4646,3157,2022,4645,3175,3340,21,3006,3072,6676,3031,3123,1036,3340,111,3869,3190,3076,3173,3067,3114,3364
EUW1_7662005717,0,27,4401,1056,6653,3116,3173,6665,3340,234,6676,3078,3033,3111,3155,0,3364,3,2504,6664,3111,1031,0,0,3340,21,3031,3142,3170,6676,3036,1038,3340,161,3871,6655,3175,4628,4645,0,3364,111,3068,6665,3211,3111,2022,0,3340,517,4633,3157,3020,3089,3152,1052,3364,103,1056,3157,4645,3020,3118,4628,3340,18,3072,3032,3006,3031,6675,3036,3340,99,3871,6655,3145,3020,1058,4646,3364
EUW1_7661941445,1,86,6631,3071,3742,3211,1033,3006,3340,113,3084,3047,3075,2502,1028,0,3364,13,6657,3040,1058,1058,0,3111,3363,21,6676,3142,3009,6694,0,0,3340,143,3871,6653,3020,3116,1052,0,3340,122,1033,3742,3078,0,3111,0,3340,517,4633,3157,3020,0,3152,0,3364,103,3118,2421,3175,1056,4628,0,3340,222,3031,6672,3172,3085,1036,0,3363,147,3157,3116,3876,3171,0,0,3364
EUW1_7661900773,0,17,1056,2503,2508,3147,0,0,3340,32,3047,6660,6653,1029,0,0,3364,950,2152,3158,6698,2020,0,1036,3340,21,1055,6676,3072,3009,0,0,3363,555,3877,3179,3013,3134,1036,0,3364,31,3152,1056,3070,3009,4633,2031,3340,517,4633,3020,1052,1052,3152,1029,3513,103,1056,2022,3108,3020,3118,1052,3363,901,1055,3508,3158,3161,0,0,3340,223,3876,1028,1082,3084,3047,1011,3340
EUW1_7661842498,0,516,1054,3084,3111,3068,1028,0,3340,517,3020,3157,3089,4633,3152,1052,3364,103,2508,2055,3118,3020,4628,0,3340,67,3153,0,3124,3051,1043,3006,3363,350,3870,3222,6617,3067,3114,0,3364,6,3748,3174,6665,3076,0,0,3340,131,3020,3157,3115,3145,1058,0,3364,31,3152,1058,1082,3175,3165,1058,3340,145,3157,6672,3006,3124,1055,1038,3340,50,3871,3118,3020,3116,3065,1033,3364
EUW1_7661348687,0,266,3161,3047,6610,2019,2022,0,3340,517,4633,3157,1058,1058,3152,3020,3364,950,1037,3161,6692,3047,3071,2019,3340,145,3031,6672,3006,3124,3036,1058,3363,800,6653,3116,3871,3020,3165,2503,3364,904,6610,3173,6609,3078,3026,2021,3364,141,6696,3142,3171,6694,3814,0,3364,157,2019,3172,3153,6673,3033,3031,3340,22,3158,6696,3042,3814,6609,3035,3363,902,3870,2065,3171,6617,6620,3067,3364
EUW1_7661300684,1,92,3071,6610,6333,0,3111,0,3340,517,4633,3157,1058,1058,3152,3175,3340,55,1058,6653,3100,3175,4645,3147,3364,51,1055,3031,3009,3032,3094,0,3363,89,3190,3107,1006,3869,3067,3174,3364,57,1054,3068,3119,3047,3105,1011,3340,24,6610,3078,3111,3053,0,0,3364,131,1082,4645,1056,3020,4646,2420,3340,21,3031,6696,6676,2422,1036,0,3340,267,3870,3107,3158,6617,0,0,3364
EUW1_7661233764,0,904,2019,6631,3078,3111,6610,3065,3364,517,4633,3157,3089,1058,3152,3020,3364,45,3135,3020,1052,6655,3089,4645,3340,22,3036,3091,2055,6672,3006,3046,3363,161,3871,2420,8010,3009,4628,6653,3364,17,3089,3115,3170,3118,8010,2508,3363,131,3157,3165,3089,4645,4646,3175,3364,29,3115,3157,4645,3089,3144,3172,3340,81,3171,3078,3161,6694,3042,1038,3340,223,3869,3174,3084,3065,2502,2022,3364
EUW1_7659427930,1,876,1052,2503,6653,3175,3116,4633,3340,131,3100,3115,3175,4645,1029,1052,3340,157,3153,6673,3031,3033,3172,0,3363,21,3031,6676,3170,3033,3094,3142,3363,267,2055,3870,3107,6617,3171,4005,3364,75,6665,3078,3047,3065,3075,1011,3340,517,4633,3157,3089,3020,3152,1058,3364,103,4645,2421,6655,3020,4646,1058,3340,202,6676,3009,3094,0,3142,0,3340,101,3871,4628,6655,3020,3145,1058,3364
EUW1_7659374646,1,777,1055,3153,6670,3006,0,0,3340,131,4633,3175,6653,0,2420,0,3364,157,1055,3006,6672,6673,3031,1053,3340,21,3009,3072,6676,1018,0,0,3340,111,3869,3174,3190,3067,0,0,3364,875,2021,6631,1055,3047,2021,0,3340,104,1037,3142,3047,6670,1018,1036,3340,84,1054,3152,3020,3145,0,0,3340,67,1055,3153,3006,3073,1042,0,3340,555,3876,3142,2020,3158,2055,0,3364
EUW1_7659328836,0,126,3042,3161,3156,1055,3111,3133,3364,517,3020,3157,3089,4633,3152,0,3364,103,1058,2031,1056,3020,4645,3118,3340,51,1055,6676,3031,3035,3006,1036,3340,89,3869,3190,3047,3083,0,0,3364,24,3152,3100,3115,3145,3158,0,3340,234,3078,6676,3173,6672,3091,6670,3364,45,1058,3040,6657,3175,1056,0,3340,145,3115,3302,3124,6672,3006,3046,3363,555,3877,3176,3179,3134,6699,2021,3364
EUW1_7659274864,1,133,6676,3036,3172,3087,1018,0,3340,517,4633,3157,2055,3175,3152,3089,3364,105,3100,3171,3157,3089,3135,1058,3340,51,1055,3172,6676,3031,3036,3086,3340,14,3174,2504,3877,2502,3075,1057,3364,10,1058,3009,3115,3089,3100,3145,3340,106,6675,4629,3111,3065,3076,1028,3364,38,3040,3100,3118,6657,3020,0,3340,202,3036,6676,3009,3031,1042,0,3363,432,3877,3742,6653,3013,3916,4630,3364
EUW1_7659221545,1,86,3161,3006,6631,3046,2021,1037,3340,517,3020,3157,4633,1058,3152,0,3364,1,2031,1056,3118,3020,4645,0,3340,51,1055,3031,6676,3006,3036,3086,3340,63,2055,3871,3020,6653,1011,1026,3364,31,2502,3152,3047,1054,3147,3108,3340,72,2502,3084,3111,3075,2022,0,3364,131,4646,3115,3111,6664,2508,1052,3340,202,1055,3031,6676,3111,3086,3144,3363,412,3869,3190,2055,1033,3067,3171,3364
EUW1_7659134783,1,54,1054,6664,3111,3075,2504,3145,3340,200,6672,3153,3111,3091,1011,1057,3340,50,2503,3111,3065,6653,8020,1011,3340,67,3153,6672,3073,3124,3111,3091,3340,117,3870,3107,6617,3504,4642,3158,3364,90,3089,2503,3171,6653,3135,1026,3363,517,4633,3157,3089,3175,3152,0,3364,45,4645,3157,3175,6655,1058,0,3340,145,6672,3124,3115,3172,0,0,3363,12,3876,3190,3067,3170,3075,3211,3364
EUW1_7659065298,1,103,3089,3118,1082,3175,4645,1058,3340,28,3135,3089,3100,1052,1052,3175,3340,777,3153,3172,6673,3033,1043,1057,3340,360,1055,6676,3047,6673,3031,3036,3340,54,1029,3075,4646,3118,3175,3871,3364,114,3074,3111,3078,1054,1033,2022,3340,517,4633,3157,3020,1058,3152,1058,3364,166,6676,3036,3087,3156,3013,0,3364,222,3032,3031,3006,3046,6690,3051,3363,267,3870,3190,3158,3504,4005,1052,3364
EUW1_7659048174,0,36,0,0,0,0,0,0,0,517,1102,2003,0,0,0,0,3340,166,2003,1055,0,0,0,0,3340,145,1055,2010,2003,0,0,0,3340,89,3865,2003,0,0,0,0,3340,24,1054,2003,2010,0,0,0,3340,32,1103,2003,0,0,0,0,3340,8,2003,1056,0,0,0,0,3340,222,1055,2003,0,0,0,0,3340,25,3865,2003,2010,0,0,0,3364
EUW1_7654946154,0,266,3161,6692,3047,6699,2021,3133,3340,234,6676,6672,3174,6673,1018,1036,3340,103,4628,3020,3118,1058,0,0,3340,360,1055,6676,3111,3031,3036,3155,3363,40,6617,3870,3171,2065,0,0,3364,8,4628,0,4629,3020,4633,0,3340,19,3153,6631,3111,3075,1028,2055,3364,38,3040,1058,6657,3118,3020,3041,3340,21,3031,3072,3009,6676,3036,0,3363,143,3871,3916,3020,6653,1026,2055,3364
EUW1_7654562668,0,8,4629,4628,4633,3020,0,0,3340,904,2019,3078,0,6610,3047,3133,3340,38,3040,6657,3020,3118,0,0,3340,523,1055,6676,3031,1018,3006,0,3363,111,3075,3047,3869,0,0,3190,3364,893,6653,4645,3020,1082,3916,0,3340,11,3111,6672,3153,3073,1029,1029,3364,517,1058,2420,1058,6657,3173,4633,3364,145,3124,6672,3172,3115,1052,0,3363,43,3871,3067,6617,3504,3158,3916,3364
EUW1_7654529305,1,8,4628,4633,3041,3020,4629,3089,3340,48,3153,3173,3742,0,3065,0,3364,38,1058,1058,6657,3040,3175,3118,3340,523,1036,3031,6676,3172,3036,6673,3340,350,3870,3107,3222,3171,6617,0,3364,81,1055,3078,3042,3161,1036,3158,3363,79,3100,3157,4645,3089,3020,0,3364,90,1058,1058,6653,2503,3116,3020,3340,202,1055,6676,3094,3009,3031,0,3363,40,6617,3107,3113,3114,3870,3009,3364
EUW1_7654181238,1,23,1055,3077,2031,1053,3006,1036,3340,950,6698,0,6696,0,0,0,3364,1,1056,2031,3113,1082,3118,3020,3363,81,1055,3070,3078,3133,3158,0,3340,63,3871,3020,2508,3147,0,0,3364,83,3078,3047,1054,0,0,0,3340,62,1102,3078,2021,1028,2422,0,3364,103,1056,6655,1001,3113,3145,0,3340,119,1055,6676,3006,0,0,0,3340,117,3866,3504,2022,0,0,1001,3340
EUW1_7654111587,1,39,6333,6672,3174,3153,3181,3091,3340,104,3142,6676,3174,3033,3156,3031,3364,90,1056,2503,6653,3116,3175,1058,3340,142,4645,2031,6655,3020,3145,0,3340,99,3871,4646,3118,3175,1058,0,3364,92,3047,6692,6333,6610,0,0,3340,131,4633,6653,3157,3111,2502,0,3364,112,3157,2503,6653,3089,1052,3111,3340,360,3031,6676,3047,3072,6670,3035,3340,111,3869,3190,3047,4401,3075,0,3340
EUW1_7654045324,1,122,2031,3173,3078,3053,3742,4401,3340,76,6653,3100,3041,3175,3089,3135,3364,950,6701,6699,6694,3171,6695,1028,3340,360,3072,6676,3047,3031,3035,0,3363,50,3869,3116,3070,3173,1026,3802,3364,3,1056,3075,4633,3110,3009,1052,3340,517,4646,2421,2055,3100,4645,3020,3364,36,3748,3084,1054,3047,3083,2021,3340,21,3142,3134,1036,3009,6676,3031,3363,43,3871,2055,4005,6617,3158,0,3364
EUW1_7660951357,0,27,3742,6653,3009,3116,4401,3108,3340,200,3153,3047,3051,6690,0,6631,3364,3,4633,6664,2055,3111,1052,1052,3340,498,3033,3032,6675,3031,3006,0,3363,64,6610,3877,6609,6692,3111,3044,3364,14,1083,6664,3170,2502,3084,3075,3340,141,3071,3161,3174,3065,2019,1036,3364,517,3041,3157,3152,3020,4645,0,3364,145,3172,1058,3302,6672,3115,3124,3363,60,3876,3157,3165,4646,3020,2055,3364
EUW1_7660083606,0,82,1056,4633,0,0,0,0,3340,141,1103,6699,3047,0,0,0,3364,99,3020,6655,3145,3113,0,0,3363,51,1055,3006,3032,0,0,0,3340,902,3870,6620,0,2055,3158,0,3364,106,1056,6675,3158,0,0,4629,3364,233,2055,3153,3047,1102,0,0,3364,910,1056,6655,3020,1052,0,0,3340,67,1055,6672,3006,1037,0,0,3363,64,1029,3866,1001,1036,6692,1028,3340
EUW1_7660014545,1,10,3135,3115,3170,3089,4645,3124,3340,19,3071,6631,3053,3153,3174,1029,3364,103,3157,3175,1058,4628,3089,3118,3340,498,3026,3032,3031,3173,6675,3033,3363,412,3170,3107,4638,3109,3075,3869,3364,31,3068,3084,3111,3075,2502,6665,3340,203,6672,6676,3047,3036,3031,3091,3340,131,4645,4646,3157,3020,1058,1058,3364,901,3094,3508,3161,3009,6673,3031,3340,64,6694,3877,3179,3158,6609,6610,3340
EUW1_7659874373,0,6,1011,2055,3071,3075,3053,3009,3363,107,6333,6698,6695,6692,6610,3158,3364,8,4628,4633,3020,4646,3089,3135,3340,145,3115,6672,2420,3124,3006,0,3363,98,3876,3084,3047,3075,1011,1036,3364,31,3084,3047,3066,3075,2504,1031,3340,233,3748,3174,3071,6333,3065,0,3364,875,6631,3173,2501,1054,3053,3161,3340,51,1037,3172,3094,6676,3036,1038,3363,64,0,3877,6692,3174,3814,6610,3340
EUW1_7659838118,1,86,6631,2031,1054,3086,1042,1001,3340,9,0,3020,3152,1082,1052,1052,3330,103,1056,3118,1082,3020,3108,3108,3363,236,1055,6676,3006,1038,1037,0,3340,53,3067,3876,3190,3176,0,0,3364,122,1055,3071,3047,1028,2003,1057,3340,141,1101,1001,6692,3044,1028,0,3340,131,2031,1082,3145,3020,3113,1056,3340,523,1055,0,3006,1083,1037,1018,3363,117,3866,2003,3158,3113,3114,0,3340
EUW1_7659801523,0,8,3147,1056,3171,4628,3089,3108,3340,233,3071,3153,3174,0,0,0,3340,236,3508,6675,3171,1055,1018,1038,3340,30,2503,6653,3916,3175,3135,1058,3363,99,1082,3871,6655,3020,3118,0,3364,39,3153,6610,3053,3111,3091,1036,3363,131,4645,3157,3152,3020,3041,3089,3364,157,6333,3153,3006,3046,1055,0,3340,202,1055,3009,6676,3094,3031,1036,3363,16,3107,3870,1082,3158,6617,3114,3364
EUW1_7659725116,0,875,6631,3111,1055,2501,2021,1037,3340,121,3814,3142,3158,6701,6694,0,3364,84,4646,3020,4645,1082,1056,1052,3340,901,1055,3508,3158,3161,3094,3123,3340,105,3871,2055,3157,3089,1052,3158,3364,68,1056,1052,6653,3175,8010,1029,3340,31,2065,0,2502,3174,3108,3742,3364,238,3814,0,3171,6696,6699,0,3364,67,1055,6672,3172,3073,3091,3046,3340,412,3869,3050,2065,3111,2022,3190,3364
EUW1_7659696333,1,266,1055,2031,3111,6610,6699,1037,3340,19,3053,3153,3006,0,0,0,3340,131,2420,1082,4646,3020,1056,4645,3340,236,3508,3171,6675,1055,1018,1037,3363,267,3870,4005,3171,3114,3113,2055,3364,80,3047,2031,6610,1037,1036,1036,3340,246,6698,3133,2022,1037,1102,3158,3364,13,2420,6657,3040,3020,0,0,3340,145,1055,6672,3006,3124,1026,0,3340,412,3871,3047,3110,0,0,0,3340
EUW1_7659677815,1,86,1054,6631,3086,3006,1042,0,3340,876,1011,6653,1082,3158,2055,0,3364,134,1056,6655,1082,1058,3020,3145,3340,901,1055,3009,3161,3086,0,3508,3363,99,3871,3020,6655,3916,2055,0,3364,875,6631,2031,3111,1054,1036,0,3340,421,6631,1037,3111,1036,1028,0,3364,112,3020,0,2503,1056,0,1082,3340,236,1055,3508,3158,3086,1042,1042,3340,25,3871,2420,1082,3020,0,0,3340
EUW1_7659643597,1,31,1033,3152,3047,4633,3075,2504,3340,27,3152,6653,3170,3116,3066,1028,3364,8,3089,3152,1056,3020,3041,4628,3340,21,1055,6696,6676,3173,2031,1038,3340,80,3179,3170,3877,6692,0,0,3364,157,3006,6673,3153,3123,1055,1018,3340,9,6653,2421,3020,3041,4645,1058,3330,101,1056,3089,4628,3013,3145,6655,3363,110,3124,3153,3006,1036,1042,0,3340,54,3871,3158,3118,3110,3108,2022,3364
